order_item_id,order_id,product_id,quantity,unit_price,discount,line_total
9abaa4e6-62fa-4757-9f72-af763c35d7ba,897be931-3756-4580-8e90-aab18cd121e8,134c6c92-ec5b-427c-9fde-4fbf3ff350bf,1,599.0,0,599.0
02113207-eec5-4bcc-a7d9-b0ce55ecf7e6,6e76e13c-82bc-428e-b5c8-7616a510e644,c0e9ab30-ed26-42e9-97e0-11b7f8102383,1,799.0,0,799.0
5e930c91-7543-412f-8cb0-7fa5304b8215,dae74073-099f-463e-bfde-376eb775b0da,c0e9ab30-ed26-42e9-97e0-11b7f8102383,1,799.0,0,799.0
a4aa440f-74db-4194-9d5e-8f2c39240e23,92e1fbc0-f890-4d18-8874-b98d1582a275,310c0c00-3fa7-4104-9bf9-0e27dc96925e,1,89.0,0,89.0
0aae2523-2926-4dc7-8cc5-0620a2c7ca50,92e1fbc0-f890-4d18-8874-b98d1582a275,ccf3a171-56dc-4907-ba6c-34ab6712303a,1,89.0,0,89.0
6719f379-a846-49fe-9428-3c61f97790b2,f63b2c0f-7fa6-4b26-87d6-c841af82e413,dd2467ac-778e-4db3-a93d-ffbc6c6fa611,1,899.0,0,899.0
b3a79fe1-cac7-48cf-a9c0-137924446c8d,bc0c025c-4527-4bc7-8fa3-230b9c71aebd,23e2fcb4-72d8-467d-894a-05e430b187ef,1,289.0,0,289.0
5e6601de-9ff7-486b-a422-c6ccb84736f2,20939d12-87ab-47ad-a6c7-22f6277b35aa,23e2fcb4-72d8-467d-894a-05e430b187ef,1,289.0,0,289.0
cf8972f1-53ee-446d-9017-9385134c8357,35af3a4e-3c0d-409f-a1a3-c03409ad6f07,23e2fcb4-72d8-467d-894a-05e430b187ef,1,289.0,0,289.0
bdbf633c-944d-4520-a521-797d1f0dda22,0714ae2c-8b61-4fd3-bf61-01dc8b61f2e7,310c0c00-3fa7-4104-9bf9-0e27dc96925e,1,749.0,0,749.0
09772224-a0fa-4d52-b336-b54ff4ac2c01,99044300-7db7-46d4-a9b1-4cf584d4d7be,ccf3a171-56dc-4907-ba6c-34ab6712303a,1,109.0,0,109.0
6cbbcd70-024a-42d0-9692-017962c100a0,99044300-7db7-46d4-a9b1-4cf584d4d7be,a6f2f7b8-0cf3-4b58-9910-8be58ce21ea3,1,109.0,0,109.0
405d2466-6ebc-4f80-8c6c-46abff998d95,4b0f8a54-fff1-4088-a824-c9bf64c1e751,ccf3a171-56dc-4907-ba6c-34ab6712303a,1,89.0,0,89.0
4c4e7e58-a9e3-4c17-b8b8-28c91905c268,69e20b45-1b18-4735-bf89-621eac4489d3,134c6c92-ec5b-427c-9fde-4fbf3ff350bf,1,599.0,0,599.0
2c92c826-8615-430c-8459-6b6d4efc5845,20a14880-c09d-4a5d-b7ce-f3b904ba3313,1825bc54-30be-445f-a835-14f2ceb81f9d,1,599.99,0,599.99
f4c98a79-9971-461f-b925-7691cca06420,28f40736-5b04-4b99-8020-982d127ee8b1,134c6c92-ec5b-427c-9fde-4fbf3ff350bf,1,599.0,0,599.0
65c51566-b304-4402-90a7-edbd0af14f47,c2daf0ed-c137-4944-8468-7767952b3d41,310c0c00-3fa7-4104-9bf9-0e27dc96925e,1,749.0,0,749.0
4ceaf1b6-df00-4592-8e33-7a77a5e1a559,d8cb8d78-b659-422b-8f50-0caff5c95bc7,93829b43-922f-415a-a1e3-db63ef7ddc76,1,349.0,0,349.0
e83d0e3e-9779-409c-b633-34e75b621efb,428585c4-08ec-4e9b-bac9-1c210a668125,dd59ba71-36b8-4481-bb3a-4e3e7c52fa17,1,349.0,0,349.0
07d8db58-0320-4c1b-8270-710e6c0103a5,d6ad4e6f-f47c-4797-9b8f-59096174496e,310c0c00-3fa7-4104-9bf9-0e27dc96925e,1,749.0,0,749.0
65503df5-a8ac-4e8c-8aa9-040ae0adad94,512db423-7918-450b-bfa2-03b5e0e7a0f9,db20a56e-dc81-4fe7-8eda-8bbb71710434,1,329.0,0,329.0
ebbb547d-e8d4-43a2-87bf-f1a5f8ae4471,4ca15e2c-d59c-4ab6-aa5a-d5624422b701,134c6c92-ec5b-427c-9fde-4fbf3ff350bf,1,599.0,0,599.0
9b38137b-9e0d-481d-b18a-26f46cad400e,286ec905-32a7-4683-9a3d-7684547b4f20,dd59ba71-36b8-4481-bb3a-4e3e7c52fa17,1,349.0,0,349.0
2bfb65da-90d0-43ec-8a17-ba92f1afec00,e1921247-a918-4b4a-9903-4d7901750dd1,a6f2f7b8-0cf3-4b58-9910-8be58ce21ea3,1,109.0,0,109.0
dcb226ce-a641-4eb4-a7f0-5231f567525a,d285fab1-344d-49d9-91c2-ece0768cd7f9,680ac07a-2a93-4d62-bc83-5dc0d9441fa5,1,225.0,0,225.0
87fd018e-0638-4ca8-a3ed-aaf938fa6094,4dbecfd5-af0a-4ad2-a2aa-7f9a79fe3183,a6f2f7b8-0cf3-4b58-9910-8be58ce21ea3,1,109.0,0,109.0
6263c57b-f37f-44a9-8974-cda513014af9,5701aae3-4353-4488-994c-92689aef37bd,93829b43-922f-415a-a1e3-db63ef7ddc76,1,349.0,0,349.0
ae267be0-a1bb-4e1b-912b-0d3b56850d99,3397e28a-d7ac-48d0-a341-f71217e6aa46,63f2ae24-fc3d-4348-808d-4127610461e3,1,49.0,0,49.0
f32ab3d4-b81f-485e-9aa2-0b9c0630b934,7ba71cb0-85c2-4673-8d45-0fdebab7d9f9,310c0c00-3fa7-4104-9bf9-0e27dc96925e,1,749.0,0,749.0
8ba62505-4396-4fde-946f-32870d35c979,61075f58-3194-4df0-9163-6e46f0da8089,a748dbcf-ac61-4e63-8dde-29a6baa4b71a,1,189.99,0,189.99
2c243e06-b780-43e1-953f-8e3f53e988c3,42fc3d9a-fd32-46a4-be5a-8d82c3d206b3,93829b43-922f-415a-a1e3-db63ef7ddc76,1,349.0,0,349.0
dd245554-edde-497b-a284-ccd7ba3761a9,cffd46a9-d1a9-4011-8d85-65ce578db4b1,b92da22b-21df-406f-8a0b-3c3336d8393a,1,799.0,0,799.0
85b4a734-b736-47e2-b50c-8f083bfa6be5,cffd46a9-d1a9-4011-8d85-65ce578db4b1,c0e9ab30-ed26-42e9-97e0-11b7f8102383,1,799.0,0,799.0
39994609-210d-42bb-ba1c-a957e8bc9377,cf01d20e-5869-4070-af67-0140fdc5cedc,db20a56e-dc81-4fe7-8eda-8bbb71710434,1,329.0,0,329.0
557fe059-2414-4868-9c14-499675d334a8,5bfb8fae-921e-4fca-aa64-18c584d0eb15,680ac07a-2a93-4d62-bc83-5dc0d9441fa5,1,225.0,0,225.0
e058fe39-81fc-4f5f-945d-4523e5d36710,4f36a95a-b827-4a99-8fd8-c6cbab47588e,680ac07a-2a93-4d62-bc83-5dc0d9441fa5,1,225.0,0,225.0
2fbe89b5-f211-46da-beb5-3eeb24cef142,6973bf27-ca1b-4b71-b298-c3e60ef84c10,1825bc54-30be-445f-a835-14f2ceb81f9d,1,599.99,0,599.99
f43766d8-8cdc-491f-a481-c95be8e756df,4fb0297b-25a3-46bb-a3ae-26f7d7b6e3b3,ccf3a171-56dc-4907-ba6c-34ab6712303a,1,899.0,0,899.0
42fedf5f-7e9f-45dc-9c58-bbbaf3bb1f8b,4fb0297b-25a3-46bb-a3ae-26f7d7b6e3b3,5ab33edf-6e59-4ed3-a8b3-17fa18d0752b,1,899.0,0,899.0
f2cf6112-05c8-4765-8f2a-32f908724db8,4fb0297b-25a3-46bb-a3ae-26f7d7b6e3b3,dd2467ac-778e-4db3-a93d-ffbc6c6fa611,1,899.0,0,899.0
a4004f91-9cc8-43f9-9e53-76735e3f3ec7,cabfae4a-f61a-4c46-9f68-9d10cbfac93a,a748dbcf-ac61-4e63-8dde-29a6baa4b71a,1,189.99,0,189.99
f84e08f9-e97f-432e-a297-21a9c5e3f524,41ddd517-6192-423b-9142-6c7d1cb0dd20,2a25a888-0f02-4ad0-a706-7ef466aa9385,1,199.0,0,199.0
eff1d130-2561-4ee6-b708-e237c50e8a5e,76d9d5e9-d952-49f9-a8af-0e7785686b37,680ac07a-2a93-4d62-bc83-5dc0d9441fa5,1,225.0,0,225.0
1f364366-59de-4688-b1e5-7f1e1000b251,1df1ead6-d06b-4767-bcf3-7157185005cd,5ab33edf-6e59-4ed3-a8b3-17fa18d0752b,1,425.0,0,425.0
47d6cb16-c93a-4425-acae-03839c64bbd7,368239f3-7be1-4f63-a89a-edadb8b9c348,b92da22b-21df-406f-8a0b-3c3336d8393a,1,1299.99,0,1299.99
95c46328-13f3-470d-902f-b86255702a6c,42bd4c9a-50f6-4ba7-98e9-fb48099ee2e5,1825bc54-30be-445f-a835-14f2ceb81f9d,1,599.99,0,599.99
2ac4faa7-555b-4fd2-84e6-6d0946cb307c,913f48fd-4301-4b72-998e-3a3a303715d7,2a25a888-0f02-4ad0-a706-7ef466aa9385,1,199.0,0,199.0
40e5b1cb-2061-4c07-8a0b-6316d8e5613a,035b466c-65d8-4113-b951-6ca3ed9dac71,03c72ba8-d605-4770-8a63-f881ffd0f9d5,1,259.0,0,259.0
30fa6148-21b3-43fa-8baf-319f624c9ed9,490547c3-1800-45e9-8d9d-3295f1d14db3,0f844fef-1931-49ee-a56c-0941fbf24050,1,109.0,0,109.0
3ffeddba-5ee6-4129-bedb-f11cc41244aa,490547c3-1800-45e9-8d9d-3295f1d14db3,a6f2f7b8-0cf3-4b58-9910-8be58ce21ea3,1,109.0,0,109.0
381ff62f-a2c5-4abc-bf1d-475245ac9c1a,6c16126f-4f40-4e71-882d-0ddee172a0a5,ccf3a171-56dc-4907-ba6c-34ab6712303a,1,89.0,0,89.0
12257538-620a-49b9-acb7-03f74a9d80f6,07c30f91-8741-4547-923d-4464877586ed,23e2fcb4-72d8-467d-894a-05e430b187ef,1,289.0,0,289.0
c08d5fd2-9bbf-47f8-bfe4-530344a42a5b,bb52bb93-a4e5-4b9c-a9a5-5243619738ba,b92da22b-21df-406f-8a0b-3c3336d8393a,1,1299.99,0,1299.99
ee669bfb-907a-4cfd-bc5e-8a4622a39d24,b2daa983-3ab0-47c9-8294-2b8844e1fb92,03c72ba8-d605-4770-8a63-f881ffd0f9d5,1,259.0,0,259.0
